item,itemLabel,idwlm,localLabel,municipioLabel,fonte,cat,cats,button,tipos,classes
http://www.wikidata.org/entity/Q96213731,Ponte Velha de Pedorido,DGPC-19218650,"Raiva, Pedorido e Paraíso",Castelo de Paiva,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/19218650 DGPC],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q96213731&descriptionlang=pt&description=Ponte%20Velha%20de%20Pedorido%20-%20ponte%20em%20Castelo%20de%20Paiva%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],ponte,sem protecção legal
http://www.wikidata.org/entity/Q97067158,Quinta das Fontaínhas,DGPC-4077831,"Raiva, Pedorido e Paraíso",Castelo de Paiva,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/4077831 DGPC],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q97067158&descriptionlang=pt&description=Quinta%20das%20Fonta%C3%ADnhas%20-%20Castelo%20de%20Paiva%20-%20Portugal%20-%20Arquitectura%20Civil%20%2F%20Quinta&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],quinta,sem protecção legal
http://www.wikidata.org/entity/Q66813038,"Igreja de Santa Marinha, paroquial de Real, incluindo o património móvel integrado, e respetivo adro e escadaria",DGPC-71602,Real,Castelo de Paiva,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71602 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=265 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813038&descriptionlang=pt&description=Igreja%20de%20Santa%20Marinha%2C%20paroquial%20de%20Real%2C%20incluindo%20o%20patrim%C3%B3nio%20m%C3%B3vel%20integrado%2C%20e%20respetivo%20adro%20e%20escadaria%20-%20igreja%20em%20Castelo%20de%20Paiva%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],igreja,Monumento de Interesse Público
http://www.wikidata.org/entity/Q66813034,Anta do Vale da Rua,DGPC-70194,Sobrado e Bairros,Castelo de Paiva,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70194 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=5689 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813034&descriptionlang=pt&description=Anta%20do%20Vale%20da%20Rua%20-%20anta%20em%20Castelo%20de%20Paiva%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],dólmen,Monumento Nacional
http://www.wikidata.org/entity/Q66813036,Capela da Quinta de Vegide,DGPC-70909,Sobrado e Bairros,Castelo de Paiva,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70909 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=869 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813036&descriptionlang=pt&description=Capela%20da%20Quinta%20de%20Vegide%20-%20capela%20em%20Castelo%20de%20Paiva%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],capela,Imóvel de Interesse Municipal
http://www.wikidata.org/entity/Q66813039,Casa da Quinta da Fisga,DGPC-72993,Sobrado e Bairros,Castelo de Paiva,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/72993 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=6450 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813039&descriptionlang=pt&description=Casa%20da%20Quinta%20da%20Fisga%20-%20quinta%20em%20Castelo%20de%20Paiva%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],quinta,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q66813041,"Casa e Quinta da Boavista, integrando a fonte existente nos jardins",DGPC-4384427,Sobrado e Bairros,Castelo de Paiva,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/4384427 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=864 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813041&descriptionlang=pt&description=Casa%20e%20Quinta%20da%20Boavista%2C%20integrando%20a%20fonte%20existente%20nos%20jardins%20-%20quinta%20em%20Castelo%20de%20Paiva%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],quinta,Monumento de Interesse Público
http://www.wikidata.org/entity/Q66813037,Edifício da Cadeia,DGPC-70910,Sobrado e Bairros,Castelo de Paiva,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70910 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=6452 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813037&descriptionlang=pt&description=Edif%C3%ADcio%20da%20Cadeia%20-%20edif%C3%ADcio%20em%20Castelo%20de%20Paiva%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],edifício,Imóvel de Interesse Municipal
http://www.wikidata.org/entity/Q66813040,Fonte dos Jardins da Quinta da Boavista,DGPC-73681,Sobrado e Bairros,Castelo de Paiva,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/73681 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=6451 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813040&descriptionlang=pt&description=Fonte%20dos%20Jardins%20da%20Quinta%20da%20Boavista%20-%20fonte%20em%20Castelo%20de%20Paiva%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],fontanário,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q9031452,Monumento funerário do Sobral,DGPC-70193,Sobrado e Bairros,Castelo de Paiva,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70193 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=262 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q9031452&descriptionlang=pt&description=Monumento%20funer%C3%A1rio%20do%20Sobral%20-%20monumento%20em%20Sobrado%2C%20munic%C3%ADpio%20de%20Castelo%20de%20Piva&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],tumba,Monumento Nacional
http://www.wikidata.org/entity/Q66813035,Penedo de Vegide com duas sepulturas escavadas,DGPC-70897,Sobrado e Bairros,Castelo de Paiva,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70897 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=890 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813035&descriptionlang=pt&description=Penedo%20de%20Vegide%20com%20duas%20sepulturas%20escavadas%20-%20sepultura%20em%20Castelo%20de%20Paiva%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],túmulo,Imóvel de Interesse Municipal
http://www.wikidata.org/entity/Q105855237,Portal da Serrada,SIPA-645,Sobrado e Bairros,Castelo de Paiva,[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=645 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q105855237&descriptionlang=pt&description=Portal%20da%20Serrada&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],portão,Em estudo
http://www.wikidata.org/entity/Q98286234,"Casa ""Arte Nova"", Sede do Sporting Club de Espinho",DGPC-71761,Espinho,Espinho,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71761 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=794 SIPA],"Casa ""Arte Nova"", Sede do Sporting Club de Espinho","Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Casa ""Arte Nova"", Sede do Sporting Club de Espinho",[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q98286234&descriptionlang=pt&description=Casa%20%22Arte%20Nova%22%2C%20Sede%20do%20Sporting%20Club%20de%20Espinho%20-%20Espinho%20-%20Portugal%20-%20Arquitectura%20Civil%20%2F%20Casa&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CCasa%20%22Arte%20Nova%22%2C%20Sede%20do%20Sporting%20Club%20de%20Espinho]],casa,sem protecção legal
http://www.wikidata.org/entity/Q105853624,Casa na Rua 20 e 23,SIPA-29483,Espinho,Espinho,[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=29483 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q105853624&descriptionlang=pt&description=Casa%20na%20Rua%2020%20e%2023&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],casa,Em estudo
http://www.wikidata.org/entity/Q97364588,Edifício da Pensão Particular,DGPC-6558654,Espinho,Espinho,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/6558654 DGPC],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q97364588&descriptionlang=pt&description=Edif%C3%ADcio%20da%20Pens%C3%A3o%20Particular%20-%20Espinho%20-%20Portugal%20-%20Arquitectura%20Civil%20%2F%20Edif%C3%ADcio&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],edifício,sem protecção legal
http://www.wikidata.org/entity/Q105855161,Palacete Rosa Pena,SIPA-29422,Espinho,Espinho,[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=29422 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q105855161&descriptionlang=pt&description=Palacete%20Rosa%20Pena&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],mansão,Em estudo
http://www.wikidata.org/entity/Q9706885,Castro de Ovil,DGPC-71009,Paramos,Espinho,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71009 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=731 SIPA],Castro de Ovil,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Castro de Ovil,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q9706885&descriptionlang=pt&description=Castro%20de%20Ovil%20-%20castro%20em%20Espinho%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CCastro%20de%20Ovil]],"sítio arqueológico, castro",Imóvel de Interesse Municipal
http://www.wikidata.org/entity/Q105855677,Solar dos Pintos,SIPA-26255,Paramos,Espinho,[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=26255 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q105855677&descriptionlang=pt&description=Solar%20dos%20Pintos&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],solar,Em estudo
http://www.wikidata.org/entity/Q98348841,Bairro Piscatório de Espinho,DGPC-11032422,Silvalde,Espinho,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/11032422 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=29423 SIPA],Bairro Piscatório de Espinho,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Bairro Piscatório de Espinho,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q98348841&descriptionlang=pt&description=Bairro%20Piscat%C3%B3rio%20de%20Espinho%20-%20Espinho%20-%20Portugal%20-%20-&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CBairro%20Piscat%C3%B3rio%20de%20Espinho]],bairro,sem protecção legal
http://www.wikidata.org/entity/Q66813044,Casa do Outeiro e Capela,DGPC-74893,Avanca,Estarreja,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/74893 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=643 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813044&descriptionlang=pt&description=Casa%20do%20Outeiro%20e%20Capela%20-%20conjunto%20em%20Estarreja%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],conjunto urbano,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q9698013,Casa-Museu Egas Moniz,DGPC-74894,Avanca,Estarreja,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/74894 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=652 SIPA],Casa-Museu Egas Moniz,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Casa-Museu Egas Moniz,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q9698013&descriptionlang=pt&description=Casa-Museu%20Egas%20Moniz%20-%20casa-museu%20em%20Estarreja%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CCasa-Museu%20Egas%20Moniz]],"museu, casa",Imóvel de Interesse Público
http://www.wikidata.org/entity/Q98430056,CTT de Estarreja,DGPC-10969285,Beduído e Veiros,Estarreja,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/10969285 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=21172 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q98430056&descriptionlang=pt&description=CTT%20de%20Estarreja%20-%20Estarreja%20-%20Portugal%20-%20-&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],posto de correio,sem protecção legal
http://www.wikidata.org/entity/Q66813042,Cine-Teatro de Estarreja,DGPC-70990,Beduído e Veiros,Estarreja,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70990 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=616 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813042&descriptionlang=pt&description=Cine-Teatro%20de%20Estarreja%20-%20cine-teatro%20em%20Estarreja%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],teatro,Imóvel de Interesse Municipal
http://www.wikidata.org/entity/Q98444761,Árvore isolada em Largo de São Geraldo,ICNF-KNJ1/273,Beduído e Veiros,Estarreja,,,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q98444761&descriptionlang=pt&description=%C3%81rvore%20isolada%20em%20Largo%20de%20S%C3%A3o%20Geraldo%20-%20sobreiro%20em%20Largo%20de%20S%C3%A3o%20Geraldo&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],Árvore de Interesse Público,
http://www.wikidata.org/entity/Q99245467,Conjunto da Barroca do Retiro ou Casa da Barroca,DGPC-18508840,Canelas e Fermelã,Estarreja,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/18508840 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=8625 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q99245467&descriptionlang=pt&description=Conjunto%20da%20Barroca%20do%20Retiro%20ou%20Casa%20da%20Barroca%20-%20Estarreja%20-%20Portugal%20-%20-&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],"capela, casa, conjunto de edifícios",sem protecção legal
http://www.wikidata.org/entity/Q66813045,Casa de Francisco Maria de Oliveira Simões,DGPC-155647,Salreu,Estarreja,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/155647 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=240 SIPA],Casa de Francisco Maria de Oliveira Simões,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Casa de Francisco Maria de Oliveira Simões,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813045&descriptionlang=pt&description=Casa%20de%20Francisco%20Maria%20de%20Oliveira%20Sim%C3%B5es%20-%20casa%20em%20Estarreja%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CCasa%20de%20Francisco%20Maria%20de%20Oliveira%20Sim%C3%B5es]],casa,Imóvel de Interesse Público
